date,Open,High,Low,Close,Adj Close,Volume,upvotes,num_comments,compound,positive,neutral,negative,SMA_5,EMA_50,RSI_14,Bollinger_MA,Bollinger_STD,Bollinger_Upper,Bollinger_Lower,LogMomentum
2010-11-08,0.2902773916721344,0.3165000081062317,0.3192499876022339,0.3125,0.3149999976158142,605156000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3069000065326691,0.29702510386300923,85.29421389469354,0.3069000065326691,0.0056085852314077984,0.3181171769954847,0.29568283606985346,0.045834531551466176
2010-11-09,0.28867241740226746,0.31474998593330383,0.3190000057220459,0.31299999356269836,0.3165000081062317,633964000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3094000041484833,0.2976515701257421,85.57701455617924,0.3094000041484833,0.00476510233718199,0.3189302088228473,0.2998697994741193,0.04075539775008809
2010-11-10,0.29211175441741943,0.31850001215934753,0.31850001215934753,0.3125,0.31700000166893005,521016000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3116500020027161,0.2982338614933601,83.96237024707881,0.3116500020027161,0.0014747822681786048,0.3145995665390733,0.3087004374663589,0.03666394875719851
2010-11-11,0.2891309857368469,0.3152500092983246,0.320499986410141,0.30674999952316284,0.3109999895095825,1089980000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.31110000014305117,0.2985678276906073,68.99230035633492,0.31110000014305117,0.0025775460396596185,0.3162550922223704,0.3059449080637319,-0.008925038590493617
2010-11-12,0.3040347099304199,0.33149999380111694,0.34200000762939453,0.3257499933242798,0.32725000381469727,2142560000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3140999972820282,0.29963379497035914,80.48785168248179,0.3140999972820282,0.0070013367585650636,0.32810267079915834,0.30009732376489806,0.04714144056919773
2010-11-15,0.300366073846817,0.32749998569488525,0.33774998784065247,0.3267500102519989,0.3330000042915344,733548000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.31694999933242796,0.30069717596179596,85.3535611998726,0.31694999933242796,0.008844845165813423,0.3346396896640548,0.29926030900080114,0.04459091470354084
2010-11-16,0.2914239466190338,0.3177500069141388,0.3264999985694885,0.31725001335144043,0.32199999690055847,739356000.0,2.0,0.0,0.1779,0.145,0.855,0.0,0.3178000032901764,0.3013463068398212,70.86959068176859,0.3178000032901764,0.008570298612338711,0.3349406005148538,0.30065940606549896,0.01348697870572075
2010-11-17,0.29623889923095703,0.3230000138282776,0.3267500102519989,0.31450000405311584,0.3174999952316284,551764000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.31820000410079957,0.3018621381030877,64.54546291966429,0.31820000410079957,0.008303614123754233,0.33480723234830806,0.3015927758532911,0.006379619851529617
2010-11-18,0.30541035532951355,0.3330000042915344,0.3362500071525574,0.32725000381469727,0.32725000381469727,993120000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.32230000495910643,0.3028577406800136,72.28463967982255,0.32230000495910643,0.0059697128253355675,0.33423943060977757,0.3103605793084353,0.06469133441029871
2010-11-19,0.3152697682380676,0.34375,0.3449999988079071,0.3317500054836273,0.3322499990463257,716484000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.32350000739097595,0.30399077067231217,73.66548178579747,0.32350000739097595,0.007292975145286277,0.33808595768154853,0.30891405710040337,0.018251494230144275
2010-11-22,0.31549903750419617,0.3440000116825104,0.34599998593330383,0.3384999930858612,0.34150001406669617,462668000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.32585000395774844,0.3053440735120592,75.33332909478014,0.32585000395774844,0.00999468082044077,0.34583936559863,0.3058606423168669,0.03532868804651637
2010-11-23,0.30816173553466797,0.335999995470047,0.3434999883174896,0.3334999978542328,0.3400000035762787,457832000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3291000008583069,0.3064482274078308,70.3470006633604,0.3291000008583069,0.009101164042711933,0.34730232894373075,0.310897672772883,0.04995271024217902
2010-11-24,0.3157283067703247,0.34424999356269836,0.34549999237060547,0.33924999833106995,0.3395000100135803,397784000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3340499997138977,0.3077345713656049,69.381105594606,0.3340499997138977,0.004966760673798528,0.34398352106149477,0.32411647836630064,0.07575320476752297
2010-11-26,0.3118304908275604,0.3400000035762787,0.34599998593330383,0.3400000035762787,0.3440000116825104,143104000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.336599999666214,0.30899988243269016,69.18032850959048,0.336599999666214,0.00371903715067176,0.34403807396755753,0.3291619253648705,0.03822121168183552
2010-11-29,0.3152697682380676,0.34375,0.3449999988079071,0.3370000123977661,0.3384999930858612,468192000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.33765000104904175,0.3100979267450461,65.80646252905247,0.33765000104904175,0.00257147824251368,0.34279295753406913,0.33250704456401436,0.015701277399271272
2010-11-30,0.3120597302913666,0.3402499854564667,0.34200000762939453,0.33399999141693115,0.3384999930858612,720936000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.33675000071525574,0.3110352626145318,63.124996507540914,0.33675000071525574,0.002958043367441304,0.3426660874501383,0.33083391398037315,-0.013383104647624051
2010-12-01,0.32581692934036255,0.3552500009536743,0.35749998688697815,0.3465000092983246,0.34700000286102295,626536000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3393500030040741,0.3124260369942884,68.47825840481838,0.3393500030040741,0.00462871935632874,0.3486074417167316,0.3300925642914166,0.03823998654335533
2010-12-02,0.32971489429473877,0.359499990940094,0.3617500066757202,0.35499998927116394,0.3552500009536743,529316000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3425000011920929,0.3140956037502443,75.46173146586824,0.3425000011920929,0.008381524291879713,0.35926304977585233,0.32573695260833346,0.045380465457833065
2010-12-03,0.33911558985710144,0.3697499930858612,0.3697499930858612,0.3569999933242798,0.3577499985694885,606044000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3458999991416931,0.315778128831579,70.09645599722177,0.3458999991416931,0.010334404328376349,0.3665688077984458,0.3252311904849404,0.04879013495146876
2010-12-06,0.33269548416137695,0.36274999380111694,0.37174999713897705,0.36125001311302185,0.3709999918937683,438424000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.35074999928474426,0.3175613399798709,71.29629016413347,0.35074999928474426,0.010793520153654524,0.37233703959205333,0.3291629589774352,0.06948730858467923
2010-12-07,0.34347209334373474,0.37450000643730164,0.38324999809265137,0.37049999833106995,0.3712500035762787,1026812000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.35805000066757203,0.31963736579756497,82.97211942627497,0.35805000066757203,0.008789907665058458,0.37562981599768897,0.3404701853374551,0.10371247295271785
2010-12-08,0.3464527726173401,0.3777500092983246,0.3817499876022339,0.3712500035762787,0.37400001287460327,613252000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.36299999952316286,0.32166139080849493,86.03173918374576,0.36299999952316286,0.007539483401557353,0.3780789663262776,0.34792103272004815,0.06899285428503417
2010-12-09,0.3407205641269684,0.3714999854564667,0.37400001287460327,0.3634999990463257,0.3687500059604645,942408000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3647000014781952,0.3233021205433118,74.57626159764652,0.3647000014781952,0.0061068617575834655,0.3769137249933621,0.3524862779630283,0.02366153509664393
2010-12-10,0.34278425574302673,0.3737500011920929,0.37724998593330383,0.37049999833106995,0.3714999854564667,451900000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.36740000247955323,0.3251530177114592,75.40982581376933,0.36740000247955323,0.004665695365946617,0.37673139321144644,0.35806861174766,0.037117677151464475
2010-12-13,0.3340713083744049,0.3642500042915344,0.37599998712539673,0.3632499873638153,0.3752500116825104,609108000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3677999973297119,0.3266470165213555,66.12376635923371,0.3677999973297119,0.004052009681716584,0.3759040166931451,0.3596959779662787,0.005520991938259451
2010-12-14,0.33452996611595154,0.3647499978542328,0.3779999911785126,0.3642500042915344,0.3712500035762787,755160000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3665499985218048,0.3281216434927351,71.13400710421217,0.3665499985218048,0.003974137953941336,0.37449827442968747,0.35860172261392215,-0.017012983374455094
2010-12-15,0.32719266414642334,0.3567500114440918,0.3700000047683716,0.35624998807907104,0.36550000309944153,624176000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.36354999542236327,0.3292247158294541,61.333314789685225,0.36354999542236327,0.005054086577535023,0.37365816857743334,0.3534418222672932,-0.041243001629380216
2010-12-16,0.32765141129493713,0.35725000500679016,0.36250001192092896,0.35624998807907104,0.3605000078678131,631872000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.36209999322891234,0.3302845304274783,60.94273986029648,0.36209999322891234,0.006019764121257573,0.3741395214714275,0.3500604649863972,-0.02014659622938279
2010-12-17,0.32948553562164307,0.359250009059906,0.36125001311302185,0.35324999690055847,0.35749998688697815,593156000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3586499929428101,0.3311851369558344,60.94273986029648,0.3586499929428101,0.004827009419076004,0.3683040117809621,0.34899597410465805,-0.04767742744104387
2010-12-20,0.3281098008155823,0.3577499985694885,0.3622500002384186,0.35749998688697815,0.3605000078678131,344088000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3574999928474426,0.33221709185509496,65.5629024051448,0.3574999928474426,0.004085038062424851,0.3656700689722923,0.3493299167225929,-0.015955942209642922
2010-12-21,0.3409499228000641,0.37174999713897705,0.37174999713897705,0.3610000014305115,0.36125001311302185,466952000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.35684999227523806,0.3333458334070721,60.902243508587325,0.35684999227523806,0.0027984391074620837,0.3624468704901622,0.3512531140603139,-0.008962494561635417
2010-12-22,0.3446185290813446,0.37575000524520874,0.3762499988079071,0.3675000071525574,0.3709999918937683,477988000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3590999960899353,0.33468521276964014,59.68992677876949,0.3590999960899353,0.005456080822661,0.3700121577352573,0.3481878344446133,0.031090639995029253
2010-12-23,0.34209638833999634,0.37299999594688416,0.37575000524520874,0.3714999854564667,0.37575000524520874,273784000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.36214999556541444,0.33612892934559413,60.902243508587325,0.36214999556541444,0.007385796815503767,0.376921589196422,0.3473784019344069,0.04191612688907199
2010-12-27,0.34393057227134705,0.375,0.3777500092983246,0.36524999141693115,0.3720000088214874,255500000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.36454999446868896,0.3372709317797642,52.91969167436378,0.36454999446868896,0.005472659380182783,0.37549531322905455,0.3536046757083234,0.03340601434108377
2010-12-28,0.34255486726760864,0.3734999895095825,0.3774999976158142,0.3712500035762787,0.375,194260000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3672999978065491,0.33860344439923534,50.57471631860011,0.3672999978065491,0.004392463036680186,0.37608492387990944,0.35851507173318875,0.037740374295703
2010-12-29,0.34255486726760864,0.3734999895095825,0.3762499988079071,0.3700000047683716,0.37325000762939453,177660000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3690999984741211,0.3398346820607701,49.04943103655373,0.3690999984741211,0.002672779328429081,0.37444555713097927,0.36375443981726296,0.024625056230244267
2010-12-30,0.34370142221450806,0.3747499883174896,0.37700000405311584,0.37174999713897705,0.37299999594688416,174488000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.36994999647140503,0.3410862630442292,56.90376172515236,0.36994999647140503,0.002712242387381556,0.3753744812461681,0.36452551169664194,0.011498239528538085
2010-12-31,0.3531021177768707,0.38499999046325684,0.3855000138282776,0.37450000643730164,0.375,391252000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.37055000066757204,0.34239660592238885,53.60360892501203,0.37055000066757204,0.003388404297397697,0.37732680926236745,0.36377319207277664,0.00804299513665547
2011-01-03,0.3627322316169739,0.3955000042915344,0.39925000071525574,0.38749998807907104,0.3880000114440918,817448000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.375,0.3441653660069646,69.79591856594634,0.375,0.0071785207325489745,0.389357041465098,0.360642958534902,0.05913379089806683
2011-01-04,0.36158567667007446,0.3942500054836273,0.39800000190734863,0.3855000138282776,0.39625000953674316,651384000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.37785000205039976,0.3457863325881926,67.06829212710687,0.37785000205039976,0.008088570615538712,0.3940271432814772,0.3616728608193223,0.03766552912441879
2011-01-05,0.3893294334411621,0.4244999885559082,0.42500001192092896,0.39750000834465027,0.40149998664855957,1428216000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3833500027656555,0.34781431987275957,81.13212045637857,0.3833500027656555,0.010427729248347782,0.4042054612623511,0.36249454426895994,0.07169193656145638
2011-01-06,0.4432119131088257,0.4832499921321869,0.48350000381469727,0.43424999713897705,0.43549999594688416,3493312000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.3958500027656555,0.35120395427535633,87.86410941337414,0.3958500027656555,0.022967093012463413,0.44178418879058234,0.3499158167407287,0.1553988208886203
2011-01-07,0.45559340715408325,0.49674999713897705,0.49825000762939453,0.46700000762939453,0.4777500033378601,2579984000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.4143500030040741,0.3557449759755147,92.84371296456564,0.4143500030040741,0.035373719943464055,0.4850974428910022,0.343602563117146,0.22073745385960006
2011-01-10,0.47301918268203735,0.515749990940094,0.5167499780654907,0.48399999737739563,0.48774999380111694,1750348000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.433650004863739,0.36077458465794143,93.47081050877397,0.433650004863739,0.04264079122849972,0.5189315873207384,0.34836842240673954,0.22236908326831395
2011-01-11,0.4656819701194763,0.5077499747276306,0.5277500152587891,0.49674999713897705,0.5227500200271606,2711088000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.4559000015258789,0.3661069537748448,93.86108471643776,0.4559000015258789,0.04018962533249066,0.5362792521908603,0.3755207508608976,0.25354564679804176
2011-01-12,0.5353853702545166,0.5837500095367432,0.5842499732971191,0.5062500238418579,0.5080000162124634,3431896000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.4776500046253204,0.3716027604441394,93.97783197719342,0.4776500046253204,0.02837285809971985,0.5343957208247602,0.42090428842588073,0.24183571042855845
2011-01-13,0.5363024473190308,0.5847499966621399,0.5960000157356262,0.559499979019165,0.5774999856948853,2695192000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.502700001001358,0.37897127881963066,95.4106423122579,0.502700001001358,0.03499436516515275,0.5726887313316635,0.43271127067105253,0.2534230917199304
2011-01-14,0.5408885478973389,0.5897499918937683,0.5995000004768372,0.5712500214576721,0.5747500061988831,1595352000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5235500037670135,0.3865116216681813,98.4706007419587,0.5235500037670135,0.03920913501472538,0.6019682737964643,0.44513173373756276,0.2014977057651479
2011-01-18,0.5282773971557617,0.5759999752044678,0.5857499837875366,0.5617499947547913,0.5817499756813049,1813348000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5391000032424926,0.39338371473040135,94.0972220784996,0.5391000032424926,0.03476869627273336,0.6086373957879594,0.46956261069702593,0.1489720004301457
2011-01-19,0.5138325095176697,0.5602499842643738,0.5899999737739563,0.5590000152587891,0.5762500166893005,1197896000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5515500068664551,0.3998784716138676,93.4482839889023,0.5515500068664551,0.02580176094823703,0.6031535287629292,0.499946484969981,0.11806262477923657
2011-01-20,0.5142908692359924,0.5607500076293945,0.5640000104904175,0.5447499752044678,0.5547500252723694,1111408000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.559249997138977,0.40555970704879307,87.6086877649815,0.559249997138977,0.009495080169625372,0.5782401574782278,0.5402598367997263,0.07329626279168354
2011-01-21,0.5094760656356812,0.5554999709129333,0.5747500061988831,0.5544999837875366,0.5667499899864197,739244000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5582499980926514,0.41140050221501834,87.97467582432023,0.5582499980926514,0.00972273540658223,0.5776954689058159,0.5388045272794869,-0.008976712700285943
2011-01-24,0.5670269131660461,0.6182500123977661,0.6262500286102295,0.5745000243186951,0.5809999704360962,2056900000.0,3.0,0.0,-0.3182,0.0,0.753,0.247,0.558899998664856,0.41779656190535863,88.31966742572995,0.558899998664856,0.010852149283463654,0.5806042972317833,0.5371957000979286,0.005673159847922844
2011-01-25,0.549601137638092,0.5992500185966492,0.621999979019165,0.5952500104904175,0.6154999732971191,1086856000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5656000018119812,0.42475552067340017,89.914353088495,0.5656000018119812,0.01974732416955964,0.6050946501511005,0.5261053534728619,0.05792460126234756
2011-01-26,0.5626704692840576,0.6134999990463257,0.625,0.6012499928474426,0.6054999828338623,1074660000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.574049997329712,0.4316768725233627,89.67866083551178,0.574049997329712,0.02464841356207592,0.6233468244538638,0.5247531702055601,0.07286130907214519
2011-01-27,0.5610656142234802,0.6117500066757202,0.6237499713897705,0.6000000238418579,0.6222500205039978,657396000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5851000070571899,0.43827778041820564,87.4576234657701,0.5851000070571899,0.020214946011942504,0.6255298990810749,0.5446701150333049,0.09660276664511605
2011-01-28,0.5447862148284912,0.593999981880188,0.6234999895095825,0.5799999833106995,0.6132500171661377,1094796000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5902000069618225,0.4438355138649701,77.09830416995064,0.5902000069618225,0.01218785247734587,0.6145757119165143,0.5658243020071307,0.044961297213373365
2011-01-31,0.5484549403190613,0.5979999899864197,0.606249988079071,0.5852500200271606,0.5950000286102295,750160000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5923500061035156,0.4493811807732913,75.7306108191975,0.5923500061035156,0.00934178015892311,0.6110335664213619,0.5736664457856694,0.018539000971857338
2011-02-01,0.5610656142234802,0.6117500066757202,0.6162499785423279,0.5992500185966492,0.6032500267028809,654104000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.593150007724762,0.45525839009969754,75.88382641092076,0.593150007724762,0.009811671113296179,0.6127733499513544,0.5735266654981697,0.006697401357179194
2011-02-02,0.5865164399147034,0.6395000219345093,0.6542500257492065,0.6082500219345093,0.6082500219345093,1606616000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5945500135421753,0.4612580619363569,75.82276998776521,0.5945500135421753,0.011593922425617334,0.61773785839341,0.5713621686909406,0.011575208201473284
2011-02-03,0.5755106210708618,0.6274999976158142,0.640500009059906,0.6137499809265137,0.640500009059906,1030776000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5973000049591064,0.4672381371908728,68.11350944717978,0.5973000049591064,0.014481022237500767,0.6262620494341079,0.5683379604841049,0.02265795307919087
2011-02-04,0.5885800123214722,0.6417499780654907,0.6467499732971191,0.6337500214576721,0.6362500190734863,872900000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.608050012588501,0.4737680150052571,69.77846704506787,0.608050012588501,0.017960370637337384,0.6439707538631758,0.5721292713138262,0.08862651399784366
2011-02-07,0.5640463829040527,0.6150000095367432,0.6357499957084656,0.6127499938011169,0.6330000162124634,934236000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.6135500073432922,0.4792182886835261,65.04423751819786,0.6135500073432922,0.012661951911240175,0.6388739111657726,0.5882261035208118,0.04591787170086726
2011-02-08,0.5473083853721619,0.596750020980835,0.6197500228881836,0.593999981880188,0.6157500147819519,1076584000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.6125,0.4837195315539835,59.433945895090766,0.6125,0.014260972487520828,0.6410219449750417,0.5839780550249584,-0.00879961548978959
2011-02-09,0.5340094566345215,0.5822499990463257,0.6050000190734863,0.5715000033378601,0.5989999771118164,1277520000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.6051499962806701,0.4871619029964885,56.9032300935185,0.6051499962806701,0.02348577220641691,0.6521215406935039,0.5581784518678363,-0.06232152864990841
2011-02-10,0.5232332944869995,0.5705000162124634,0.5802500247955322,0.5649999976158142,0.5692499876022339,1042352000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5953999996185303,0.49021437729528555,52.75590797547356,0.5953999996185303,0.028587919069282205,0.6525758377570947,0.5382241614799659,-0.08276192110512337
2011-02-11,0.5381367802619934,0.5867499709129333,0.6052500009536743,0.559249997138977,0.5684999823570251,1359276000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5804999947547913,0.4929216565048421,45.67375214957127,0.5804999947547913,0.022333406851391565,0.6251668084575744,0.5358331810520082,-0.1250579935092342
2011-02-14,0.5298823714256287,0.577750027179718,0.612500011920929,0.5755000114440918,0.59375,1287828000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5730499982833862,0.49616002336520487,44.25036647732005,0.5730499982833862,0.01325282426370569,0.5995556468107975,0.5465443497559749,-0.06271776424431191
2011-02-15,0.5170422792434692,0.5637500286102295,0.5807499885559082,0.5612499713897705,0.5787500143051147,886980000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5664999961853028,0.4987125703465604,38.88889072853713,0.5664999961853028,0.006862499333660539,0.5802249948526239,0.5527749975179816,-0.056712900777357696
2011-02-16,0.5360732078552246,0.5845000147819519,0.5927500128746033,0.5692499876022339,0.5712500214576721,1318364000.0,221.0,151.5,0.4528836397366433,0.15934237612070787,0.7768756987951168,0.06363543672249043,0.5660499930381775,0.5014787435722731,41.767066222214844,0.5660499930381775,0.006517772923388453,0.5790855388849544,0.5530144471914006,-0.003944805910665268
